ticker,name,category,leverage,close,advol20,advol60,liq_ratio,contraction,vdu,ext,ret63,rs,near_high,natr50,adr20,week_perf,rs_pct,tier,score
FETH,Fidelity Ethereum Fund,크립토,1.0,26.280000686645508,61.827773958292006,41.9374962393268,1.474283862953009,1.2970405364057895,1.5047740406338437,1.862479420548425,0.5467922919763488,0.5267719202237406,0.5527976478869193,3.3090806322895183,3.1371733554114156,3.914589700589266,94.02985074626866,C,53.0
IYW,iShares U.S. Technology ETF,AI/테크,1.0,256.8699951171875,127.85281387283325,133.5953159312439,0.9570156931148238,0.8878775427345981,0.9618524278019289,1.4567616841998514,0.013014109309660293,-0.007006262442947886,0.9841384832246279,1.8491597961724873,1.1295413643477303,1.4294156435093797,7.462686567164178,C,53.0
ETHE,Grayscale Ethereum Staking ETF Shares,크립토,1.0,21.219999313354492,65.15634290204048,41.4360972478199,1.5724536631033363,1.29854967147139,1.9120257672233265,1.8484158288989445,0.5387961836152944,0.5187758118626862,0.5418102596020014,3.3248112299902135,3.132819022103206,3.9177239670497688,91.04477611940298,C,52.6
XLE,State Street Energy Select Sector SPDR ETF,원자재/에너지,1.0,64.30999755859375,1950.1497221307372,1742.973651676515,1.1188635698852623,1.0360424792004501,1.3455707304158646,0.16047961068632335,0.1960200299627901,0.17599965821018193,0.9718905748553505,1.9314826316372518,1.7842761303415333,-1.2741815149396318,58.2089552238806,C,52.4
IBB,iShares Biotechnology ETF,바이오/헬스,1.0,204.55999755859375,316.78934348960877,317.38779383204144,0.9981144506686689,0.9603747983094684,0.9152547680937021,-1.1378308201167855,0.17806955930448254,0.15804918755187436,0.9421518153967594,1.8496625744823734,1.5948615658250231,0.803235076944353,47.76119402985074,C,52.3
ILF,iShares Latin America 40 ETF,기타,1.0,35.040000915527344,96.70117875282287,84.99582913363774,1.1377167531453922,1.0243254467577207,0.7540492895619848,-0.6841789948450104,0.03362829906595066,0.013607927313342483,0.9101298939098011,1.7783188528938807,1.7048356564256961,-2.5854886672633914,16.417910447761194,C,52.1
FTEC,Fidelity MSCI Information Technology Index E,AI/테크,1.0,291.75,61.281555651245114,73.10229122202556,0.838298699354325,0.9097444361374134,0.8813803791592822,1.1312753093175647,0.01818242234840084,-0.0018379494042073397,0.9699457818141862,1.9581726982873822,1.245976784926417,0.9445751470840147,8.955223880597014,C,51.1
SILJ,Amplify Junior Silver Miners ETF,귀금속,1.0,30.190000534057617,120.89797953623771,106.77476992012342,1.132271037686896,1.0080428249254396,0.949471412623773,-0.7531260252137532,0.08130374110174388,0.0612833693491357,0.7345499186105071,4.488465710552504,3.496955661799861,-0.9839266622255649,29.850746268656714,C,51.1
COWZ,Pacer US Cash Cows 100 ETF,기타,1.0,69.0,70.06051735977172,64.70648057433446,1.082743439882912,0.9480370608694738,0.9054539364730839,-2.541016267213781,0.11650486815251804,0.09648449639990986,0.9514617097903169,1.1474139975090105,0.8559039295396031,-1.344012594500199,34.32835820895522,C,50.1
ARKB,ARK 21Shares Bitcoin ETF,크립토,1.0,26.93000030517578,51.59447586489677,42.091759604158405,1.2257619151611698,1.18105868071912,1.7659343145857824,1.2691929502950505,0.2897510243092871,0.26973065255667894,0.6413431585782945,2.7814558300450303,2.398822256586408,5.113190566084236,70.1492537313433,C,50.0
