ticker,name,category,leverage,inverse,yahoo_ok,krx_advol_억
385600.KS,ACE 2차전지&친환경차액티브,2차전지,1.0,False,True,1.3
385710.KS,TIME K이노베이션액티브,기타,1.0,False,True,0.7
385720.KS,TIME 코스피액티브,지수/광범위,1.0,False,True,19.0
387270.KS,TIGER 글로벌이노베이션액티브,기타,1.0,False,True,0.3
387280.KS,TIGER 퓨처모빌리티액티브,기타,1.0,False,True,3.6
388280.KS,RISE K엔터&여행레저,기타,1.0,False,True,0.6
388420.KS,RISE 비메모리반도체액티브,반도체,1.0,False,True,14.8
390390.KS,KODEX 미국반도체,반도체,1.0,False,True,393.4
390400.KS,KODEX 미국스마트모빌리티S&P,기타,1.0,False,True,0.0
391600.KS,ACE 미국친환경그린테마,기타,1.0,False,True,1.2
391670.KS,HK 베스트일레븐액티브,기타,1.0,False,True,0.2
394660.KS,TIGER 글로벌자율주행&전기차SOLACTIVE,2차전지,1.0,False,True,0.5
394670.KS,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),2차전지,1.0,False,True,2.5
395150.KS,KODEX 웹툰&드라마,기타,1.0,False,True,0.3
395160.KS,KODEX AI반도체TOP2플러스,반도체,1.0,False,True,2462.1
395170.KS,KODEX Top10동일가중,기타,1.0,False,True,1.8
395270.KS,HANARO Fn K-반도체,반도체,1.0,False,True,588.5
395280.KS,HANARO Fn K-게임,기타,1.0,False,True,0.2
395290.KS,HANARO Fn K-POP&미디어,기타,1.0,False,True,6.3
395750.KS,PLUS ESG가치주액티브,기타,1.0,False,True,0.2
395760.KS,PLUS ESG성장주액티브,기타,1.0,False,True,0.0
396500.KS,TIGER 반도체TOP10,반도체,1.0,False,True,4436.8
396510.KS,TIGER 차이나클린에너지SOLACTIVE,원자재/에너지,1.0,False,True,0.2
396520.KS,TIGER 차이나반도체FACTSET,반도체,1.0,False,True,137.6
397420.KS,RISE 국채선물5년추종,채권/금리,1.0,False,True,0.0
399110.KS,SOL 미국S&P500ESG,지수/광범위,1.0,False,True,1.7
399580.KS,RISE 글로벌클린에너지,원자재/에너지,1.0,False,True,0.6
400570.KS,KODEX 유럽탄소배출권선물ICE(H),원자재/에너지,1.0,False,True,0.1
400580.KS,SOL 유럽탄소배출권선물S&P(H),원자재/에너지,1.0,False,True,0.0
400590.KS,SOL 글로벌탄소배출권선물ICE(합성),원자재/에너지,1.0,False,True,0.1
400970.KS,TIGER Fn메타버스,기타,1.0,False,True,5.0
401170.KS,RISE 메타버스,기타,1.0,False,True,1.9
401470.KS,KODEX 메타버스액티브,기타,1.0,False,True,2.3
401590.KS,HANARO 글로벌탄소배출권선물ICE(합성),원자재/에너지,1.0,False,True,0.0
402460.KS,HANARO Fn K-메타버스MZ,기타,1.0,False,True,0.4
402970.KS,ACE 미국배당다우존스,기타,1.0,False,True,53.9
403790.KS,MIDAS 코스피액티브,지수/광범위,1.0,False,True,2.3
404120.KS,TIME K신재생에너지액티브,원자재/에너지,1.0,False,True,1.3
404260.KS,KODEX 기후변화솔루션,기타,1.0,False,True,0.7
404540.KS,TIGER KRX기후변화솔루션,기타,1.0,False,True,3.8
404650.KS,SOL KRX기후변화솔루션,기타,1.0,False,True,0.0
407300.KS,HANARO Fn골프테마,기타,1.0,False,True,0.0
407310.KS,HANARO 200 TOP10,기타,1.0,False,True,0.2
407820.KS,에셋플러스 코리아플랫폼액티브,AI/테크,1.0,False,True,0.7
407830.KS,에셋플러스 글로벌플랫폼액티브,AI/테크,1.0,False,True,0.2
409810.KS,KODEX 미국나스닥100선물인버스(H),AI/테크,1.0,True,True,3.8
409820.KS,KODEX 미국나스닥100레버리지(합성 H),AI/테크,2.0,False,True,27.8
410870.KS,TIME K컬처액티브,기타,1.0,False,True,0.4
411060.KS,ACE KRX금현물,귀금속,1.0,False,True,249.5
411420.KS,KODEX 미국나스닥AI테크액티브,AI/테크,1.0,False,True,3.1
411540.KS,SOL 200 Top10,기타,1.0,False,True,1.5
411860.KS,KIWOOM 독일DAX,기타,1.0,False,True,0.2
412560.KS,TIGER BBIG레버리지,지수/광범위,2.0,False,True,0.6
412570.KS,TIGER 2차전지TOP10레버리지,2차전지,2.0,False,True,94.8
412770.KS,TIGER 글로벌AI플랫폼액티브,AI/테크,1.0,False,True,3.8
413220.KS,SOL 차이나태양광CSI(합성),원자재/에너지,1.0,False,True,0.2
413930.KS,WON AI ESG액티브,기타,1.0,False,True,0.1
414270.KS,ACE 글로벌자율주행액티브,기타,1.0,False,True,0.3
414780.KS,TIGER 차이나과창판STAR50(합성),기타,1.0,False,True,20.4
415340.KS,KODEX 차이나과창판STAR50(합성),기타,1.0,False,True,5.5
415760.KS,SOL 차이나육성산업액티브(합성),기타,1.0,False,True,2.5
415920.KS,PLUS 글로벌희토류&전략자원생산기업,기타,1.0,False,True,4.2
416090.KS,ACE 중국과창판STAR50,국가/신흥,1.0,False,True,1.6
417450.KS,RISE 글로벌수소경제,기타,1.0,False,True,0.3
417630.KS,TIGER KEDI혁신기업ESG30,기타,1.0,False,True,6.2
418660.KS,TIGER 미국나스닥100레버리지(합성),AI/테크,2.0,False,True,100.0
418670.KS,TIGER 글로벌AI사이버보안,기타,1.0,False,True,14.0
419420.KS,KODEX 미국클린에너지나스닥,원자재/에너지,1.0,False,True,0.1
419430.KS,KODEX 차이나2차전지MSCI(합성),2차전지,1.0,False,True,0.3
419650.KS,PLUS 글로벌수소&차세대연료전지,기타,1.0,False,True,0.6
419890.KS,KIWOOM 단기채권ESG액티브,채권/금리,1.0,False,True,0.1
421320.KS,PLUS 우주항공,우주/방산,1.0,False,True,22.5
422420.KS,RISE 2차전지액티브,2차전지,1.0,False,True,11.4
423160.KS,KODEX KOFR금리액티브(합성),채권/금리,1.0,False,True,167.4
423170.KS,SOL 글로벌AI반도체탑픽액티브,반도체,1.0,False,True,14.7
423920.KS,TIGER 미국필라델피아반도체레버리지(합성),반도체,2.0,False,True,61.3
426020.KS,TIME 미국S&P500액티브,지수/광범위,1.0,False,True,35.2
426030.KS,TIME 미국나스닥100액티브,AI/테크,1.0,False,True,272.7
426150.KS,WON 대한민국국고채액티브,기타,1.0,False,True,0.0
427120.KS,RISE AI플랫폼,AI/테크,1.0,False,True,3.2
428510.KS,KODEX 차이나AI테크액티브,AI/테크,1.0,False,True,4.7
428560.KS,KODEX 미국ETF산업Top10 Indxx,기타,1.0,False,True,0.4
429000.KS,TIGER 미국S&P500배당귀족,지수/광범위,1.0,False,True,11.7
429010.KS,TIGER 미국나스닥넥스트100,AI/테크,1.0,False,True,0.6
429740.KS,PLUS K리츠,부동산/리츠,1.0,False,True,0.1
429760.KS,PLUS 미국S&P500,지수/광범위,1.0,False,True,0.4
429980.KS,SOL 한국형글로벌전기차&2차전지액티브,2차전지,1.0,False,True,0.1
430500.KS,KIWOOM 물가채KIS,기타,1.0,False,True,0.0
432600.KS,RISE 국채선물3년,채권/금리,1.0,False,True,0.0
432840.KS,HANARO 미국S&P500,지수/광범위,1.0,False,True,0.2
433220.KS,에셋플러스 글로벌대장장이액티브,기타,1.0,False,True,0.0
433250.KS,UNICORN R&D 액티브,기타,1.0,False,True,0.0
433330.KS,SOL 미국S&P500,지수/광범위,1.0,False,True,17.8
433500.KS,ACE 원자력TOP10,원자재/에너지,1.0,False,True,19.5
433880.KS,PLUS TDF2060액티브 적격,기타,1.0,False,True,2.8
433970.KS,KODEX TDF2030액티브 적격,기타,1.0,False,True,6.7
433980.KS,KODEX TDF2040액티브 적격,기타,1.0,False,True,7.9
434060.KS,KODEX TDF2050액티브 적격,기타,1.0,False,True,20.7
434730.KS,HANARO 원자력iSelect,원자재/에너지,1.0,False,True,91.5
434960.KS,DAISHIN343 K200,기타,1.0,False,True,1.9
435040.KS,ACE 글로벌브랜드TOP10,기타,1.0,False,True,0.3
435420.KS,TIGER 미국나스닥100채권혼합50,AI/테크,1.0,False,True,51.5
435530.KS,KIWOOM TDF2030액티브 적격,기타,1.0,False,True,1.2
435540.KS,KIWOOM TDF2040액티브 적격,기타,1.0,False,True,0.3
435550.KS,KIWOOM TDF2050액티브 적격,기타,1.0,False,True,0.3
436140.KS,SOL 종합채권(AA-이상)액티브,채권/금리,1.0,False,True,1.3
437070.KS,KODEX 아시아달러채권ESG플러스액티브,채권/금리,1.0,False,True,1.0
437080.KS,KODEX 미국종합채권ESG액티브(H),채권/금리,1.0,False,True,5.1
437350.KS,RISE 미국단기투자등급회사채액티브,채권/금리,1.0,False,True,2.1
437370.KS,RISE 글로벌농업경제,기타,1.0,False,True,0.3
438080.KS,ACE 미국S&P500미국채혼합50액티브,채권/금리,1.0,False,True,56.2
438100.KS,ACE 미국나스닥100미국채혼합50액티브,AI/테크,1.0,False,True,43.6
438320.KS,TIGER 차이나항셍테크레버리지(합성 H),AI/테크,2.0,False,True,2.5
438330.KS,TIGER 우량회사채액티브,채권/금리,1.0,False,True,11.6
438560.KS,SOL 국고채3년,기타,1.0,False,True,0.1
438570.KS,SOL 국고채10년,기타,1.0,False,True,0.2
438740.KS,MIDAS 중소형액티브,기타,1.0,False,True,0.0
438900.KS,HANARO Fn K-푸드,기타,1.0,False,True,10.0
439860.KS,KODEX ESG종합채권(A-이상)액티브,채권/금리,1.0,False,True,0.2
439870.KS,KODEX 국고채30년액티브,기타,1.0,False,True,16.5
440340.KS,TIGER 글로벌멀티에셋TIF액티브,기타,1.0,False,True,0.9
440640.KS,ACE 단기채권알파액티브,채권/금리,1.0,False,True,2.3
440650.KS,ACE 미국달러단기채권액티브,채권/금리,1.0,False,True,9.1
440910.KS,WON 미국우주항공방산,우주/방산,1.0,False,True,1.3
441540.KS,HANARO Fn조선해운,우주/방산,1.0,False,True,2.7
441640.KS,KODEX 미국배당커버드콜액티브,기타,1.0,False,True,114.9
441680.KS,TIGER 미국나스닥100커버드콜(합성),AI/테크,1.0,False,True,6.1
441800.KS,TIME Korea플러스배당액티브,기타,1.0,False,True,52.1
442090.KS,에셋플러스 코리아대장장이액티브,기타,1.0,False,True,0.2
442260.KS,마이티 다이나믹퀀트액티브,기타,1.0,False,True,1.0
442320.KS,RISE 글로벌원자력,원자재/에너지,1.0,False,True,5.4
442550.KS,RISE TDF2030액티브 적격,기타,1.0,False,True,1.0
442560.KS,RISE TDF2040액티브 적격,기타,1.0,False,True,2.8
442570.KS,RISE TDF2050액티브 적격,기타,1.0,False,True,41.6
442580.KS,PLUS 글로벌HBM반도체,반도체,1.0,False,True,587.0
444200.KS,SOL 코리아메가테크액티브,AI/테크,1.0,False,True,22.4
444490.KS,WON 미국S&P500,지수/광범위,1.0,False,True,2.2
445150.KS,KODEX 친환경조선해운액티브,우주/방산,1.0,False,True,1.6
445290.KS,KODEX 로봇액티브,AI/테크,1.0,False,True,324.7
445690.KS,BNK 주주가치액티브,기타,1.0,False,True,0.0
445910.KS,TIGER MKF배당귀족,기타,1.0,False,True,3.8
446690.KS,KODEX 아시아AI반도체exChina액티브,반도체,1.0,False,True,20.3
446700.KS,RISE 배터리 리사이클링,2차전지,1.0,False,True,0.5
446720.KS,SOL 미국배당다우존스,기타,1.0,False,True,43.5
446770.KS,ACE 글로벌반도체TOP4 Plus,반도체,1.0,False,True,80.8
447430.KS,ACE 주주환원가치주액티브,기타,1.0,False,True,2.4
447620.KS,SOL 미국TOP5채권혼합50,채권/금리,1.0,False,True,12.2
447660.KS,PLUS 애플채권혼합,채권/금리,1.0,False,True,3.6
447770.KS,TIGER 테슬라채권혼합Fn,채권/금리,1.0,False,True,14.6
448100.KS,WON 200,기타,1.0,False,True,15.8
448290.KS,TIGER 미국S&P500(H),지수/광범위,1.0,False,True,22.5
448300.KS,TIGER 미국나스닥100(H),AI/테크,1.0,False,True,16.6
448330.KS,KODEX 삼성전자채권혼합,채권/금리,1.0,False,True,118.4
448490.KS,HANARO 32-10 국고채액티브,기타,1.0,False,True,0.0
448540.KS,ACE 엔비디아채권혼합,채권/금리,1.0,False,True,5.0
448570.KS,FOCUS AI코리아액티브,기타,1.0,False,True,0.1
448630.KS,RISE 삼성그룹Top3채권혼합,채권/금리,1.0,False,True,21.2
449170.KS,TIGER KOFR금리액티브(합성),채권/금리,1.0,False,True,79.2
449180.KS,KODEX 미국S&P500(H),지수/광범위,1.0,False,True,66.9
449190.KS,KODEX 미국나스닥100(H),AI/테크,1.0,False,True,35.7
449450.KS,PLUS K방산,우주/방산,1.0,False,True,147.9
449580.KS,RISE 테슬라애플아마존채권혼합,채권/금리,1.0,False,True,0.5
449680.KS,TIGER 한중전기차(합성),2차전지,1.0,False,True,0.0
449690.KS,TIGER 한중반도체(합성),반도체,1.0,False,True,0.5
449770.KS,KIWOOM 미국S&P500,지수/광범위,1.0,False,True,0.9
449780.KS,KIWOOM 미국S&P500(H),지수/광범위,1.0,False,True,1.4
450180.KS,KODEX 한중전기차(합성),2차전지,1.0,False,True,0.0
450190.KS,KODEX 한중반도체(합성),반도체,1.0,False,True,0.4
450910.KS,SOL 코스닥150,지수/광범위,1.0,False,True,10.0
451000.KS,PLUS 종합채권(AA-이상)액티브,채권/금리,1.0,False,True,0.0
451060.KS,1Q 200액티브,지수/광범위,1.0,False,True,26.3
451150.KS,에셋플러스 글로벌영에이지액티브,기타,1.0,False,True,0.0
451530.KS,TIGER 국고채30년스트립액티브,기타,1.0,False,True,13.7
451540.KS,TIGER 종합채권(AA-이상)액티브,채권/금리,1.0,False,True,1.2
451600.KS,PLUS 국고채30년액티브,기타,1.0,False,True,0.0
451670.KS,RISE 국채30년레버리지(합성),채권/금리,2.0,False,True,0.1
452250.KS,ACE 미국30년국채선물레버리지(합성 H),채권/금리,2.0,False,True,0.8
452360.KS,SOL 미국배당다우존스(H),기타,1.0,False,True,21.6
453010.KS,PLUS KOFR금리,채권/금리,1.0,False,True,3.4
453060.KS,HANARO KOFR금리액티브(합성),채권/금리,1.0,False,True,0.9
453080.KS,KIWOOM 미국나스닥100(H),AI/테크,1.0,False,True,3.7
453330.KS,RISE 미국S&P500(H),지수/광범위,1.0,False,True,3.4
453630.KS,KODEX 미국S&P500필수소비재,지수/광범위,1.0,False,True,3.4
453640.KS,KODEX 미국S&P500헬스케어,바이오/헬스,1.0,False,True,5.0
453650.KS,KODEX 미국S&P500금융,금융,1.0,False,True,2.8
453660.KS,KODEX 미국S&P500경기소비재,지수/광범위,1.0,False,True,0.0
453810.KS,KODEX 인도Nifty50,국가/신흥,1.0,False,True,15.7
453820.KS,KODEX 인도Nifty50레버리지(합성),국가/신흥,2.0,False,True,0.2
453850.KS,ACE 미국30년국채액티브(H),채권/금리,1.0,False,True,53.5
453870.KS,TIGER 인도니프티50,국가/신흥,1.0,False,True,6.7
453950.KS,TIGER TSMC파운드리밸류체인,기타,1.0,False,True,3.4
454180.KS,KIWOOM 차이나내수소비TOP CSI,기타,1.0,False,True,0.1
454320.KS,HANARO CAPEX설비투자iSelect,기타,1.0,False,True,1.1
454780.KS,KIWOOM 종합채권(AA-이상)액티브,채권/금리,1.0,False,True,0.0
455030.KS,KODEX 미국달러SOFR금리액티브(합성),채권/금리,1.0,False,True,10.3
455660.KS,ACE 미국하이일드액티브(H),기타,1.0,False,True,1.2
455850.KS,SOL AI반도체소부장,반도체,1.0,False,True,416.8
455860.KS,SOL 2차전지소부장Fn,반도체,1.0,False,True,18.5
455890.KS,RISE 머니마켓액티브,채권/금리,1.0,False,True,79.1
455960.KS,RISE 미국달러SOFR금리액티브(합성),채권/금리,1.0,False,True,0.5
456200.KS,PLUS 미국달러SOFR금리액티브(합성),채권/금리,1.0,False,True,0.6
456250.KS,KODEX 유럽명품TOP10 STOXX,기타,1.0,False,True,0.2
456600.KS,TIME 글로벌AI인공지능액티브,AI/테크,1.0,False,True,187.3
456610.KS,TIGER 미국달러SOFR금리액티브(합성),채권/금리,1.0,False,True,11.7
456680.KS,TIGER 차이나전기차레버리지(합성),2차전지,2.0,False,True,0.2
456880.KS,ACE 미국달러SOFR금리(합성),채권/금리,1.0,False,True,8.6
457480.KS,ACE 테슬라밸류체인액티브,기타,1.0,False,True,91.1
457690.KS,KODEX 33-06 국고채액티브,기타,1.0,False,True,0.1
457700.KS,KODEX 53-09 국고채액티브,기타,1.0,False,True,0.9
457930.KS,BNK 미래전략기술액티브,기타,1.0,False,True,0.0
457990.KS,PLUS 태양광&ESS,원자재/에너지,1.0,False,True,146.8
458030.KS,WON 국공채머니마켓액티브,채권/금리,1.0,False,True,1.7
458210.KS,KIWOOM CD금리액티브(합성),채권/금리,1.0,False,True,1.2
458250.KS,TIGER 미국30년국채스트립액티브(합성 H),채권/금리,1.0,False,True,19.7
458260.KS,TIGER 미국투자등급회사채액티브(H),채권/금리,1.0,False,True,5.5
458730.KS,TIGER 미국배당다우존스,기타,1.0,False,True,277.3
458750.KS,TIGER 미국배당다우존스타겟커버드콜1호,기타,1.0,False,True,1.9
458760.KS,TIGER 미국배당다우존스타겟커버드콜2호,기타,1.0,False,True,20.1
459560.KS,KODEX 테슬라밸류체인FactSet,기타,1.0,False,True,0.4
459580.KS,KODEX CD금리액티브(합성),채권/금리,1.0,False,True,4608.5
459750.KS,RISE 글로벌주식분산액티브,기타,1.0,False,True,2.2
459790.KS,KIWOOM 미국성장기업30액티브,기타,1.0,False,True,0.1
460270.KS,KIWOOM 미국달러SOFR금리액티브(합성),채권/금리,1.0,False,True,0.0
460660.KS,RISE 미국S&P배당킹,기타,1.0,False,True,0.7
460960.KS,ACE 글로벌인컴TOP10,기타,1.0,False,True,9.7
461340.KS,HANARO 글로벌생성형AI액티브,기타,1.0,False,True,0.9
461450.KS,KODEX 코스닥글로벌,지수/광범위,1.0,False,True,6.2
461460.KS,PLUS 국고채10년액티브,기타,1.0,False,True,0.1
461490.KS,RISE 글로벌자산배분액티브,기타,1.0,False,True,9.0
461500.KS,HANARO 종합채권(AA-이상)액티브,채권/금리,1.0,False,True,0.1
461580.KS,TIGER 코스닥글로벌,지수/광범위,1.0,False,True,4.4
461600.KS,SOL 미국30년국채액티브(H),채권/금리,1.0,False,True,0.4
461900.KS,PLUS 미국테크TOP10,AI/테크,1.0,False,True,0.4
461910.KS,PLUS 미국테크TOP10레버리지(합성),AI/테크,2.0,False,True,0.2
461950.KS,KODEX 2차전지핵심소재10,2차전지,1.0,False,True,35.5
462010.KS,TIGER 2차전지소재Fn,2차전지,1.0,False,True,129.6
462330.KS,KODEX 2차전지산업레버리지,2차전지,2.0,False,True,663.9
462340.KS,에셋플러스 글로벌다이나믹시니어액티브,기타,1.0,False,True,0.0
462900.KS,KoAct 바이오헬스케어액티브,바이오/헬스,1.0,False,True,149.8
463050.KS,TIME K바이오액티브,바이오/헬스,1.0,False,True,50.8
463250.KS,TIGER K방산&우주,우주/방산,1.0,False,True,160.0
463290.KS,1Q 단기금융채액티브,금융,1.0,False,True,8.1
463300.KS,RISE 중국본토CSI300,국가/신흥,1.0,False,True,0.1
463640.KS,KODEX 미국S&P500유틸리티,지수/광범위,1.0,False,True,0.7
463680.KS,KODEX 미국S&P500테크놀로지,AI/테크,1.0,False,True,7.4
463690.KS,KODEX 미국S&P500커뮤니케이션,지수/광범위,1.0,False,True,0.1
464240.KS,KIWOOM 26-09회사채(AA-이상)액티브,채권/금리,1.0,False,True,0.2
464310.KS,TIGER 글로벌AI&로보틱스 INDXX,기타,1.0,False,True,2.5
464470.KS,PLUS 미국채30년액티브,채권/금리,1.0,False,True,2.6
464600.KS,SOL 자동차소부장Fn,반도체,1.0,False,True,4.6
464610.KS,SOL 의료기기소부장Fn,반도체,1.0,False,True,1.1
464920.KS,PLUS 일본반도체소부장,반도체,1.0,False,True,8.8
464930.KS,TIGER 글로벌혁신블루칩TOP10,기타,1.0,False,True,3.7
465330.KS,RISE 2차전지TOP10,2차전지,1.0,False,True,22.7
465350.KS,RISE 2차전지TOP10인버스(합성),2차전지,1.0,True,True,11.2
465580.KS,ACE 미국빅테크TOP7 Plus,AI/테크,1.0,False,True,212.2
465610.KS,ACE 미국빅테크TOP7 Plus레버리지(합성),AI/테크,2.0,False,True,3.7
465620.KS,ACE 미국빅테크TOP7 Plus인버스(합성),AI/테크,1.0,True,True,0.0
465660.KS,TIGER 일본반도체FACTSET,반도체,1.0,False,True,19.0
465670.KS,TIGER 미국캐시카우100,기타,1.0,False,True,4.5
465780.KS,마이티 26-09 특수채(AAA)액티브,기타,1.0,False,True,0.0
466810.KS,BNK 2차전지양극재,2차전지,1.0,False,True,1.4
466920.KS,SOL 조선TOP3플러스,우주/방산,1.0,False,True,557.5
466930.KS,SOL 자동차TOP3플러스,기타,1.0,False,True,94.6
466940.KS,TIGER 은행고배당플러스TOP10,금융,1.0,False,True,84.7
466950.KS,TIGER 글로벌AI액티브,기타,1.0,False,True,27.1
468370.KS,KODEX iShares미국인플레이션국채액티브,채권/금리,1.0,False,True,1.9
468380.KS,KODEX iShares미국하이일드액티브,기타,1.0,False,True,6.8
468630.KS,KODEX iShares미국투자등급회사채액티브,채권/금리,1.0,False,True,4.3
469050.KS,RISE 미국반도체NYSE(H),반도체,1.0,False,True,1.7
469060.KS,RISE 미국반도체NYSE,반도체,1.0,False,True,4.3
469070.KS,RISE AI&로봇,AI/테크,1.0,False,True,98.3
469150.KS,ACE AI반도체TOP3+,반도체,1.0,False,True,213.4
469160.KS,ACE 일본반도체,반도체,1.0,False,True,2.1
469170.KS,ACE 포스코그룹포커스,기타,1.0,False,True,45.9
469530.KS,RISE 미국달러선물인버스,지수/광범위,1.0,True,True,0.0
469790.KS,KIWOOM 코리아테크TOP10,AI/테크,1.0,False,True,0.8
469830.KS,SOL 초단기채권액티브,채권/금리,1.0,False,True,84.0
470310.KS,UNICORN 생성형AI강소기업액티브,기타,1.0,False,True,4.8
471040.KS,KoAct 글로벌AI&로봇액티브,AI/테크,1.0,False,True,16.2
471230.KS,KODEX 국고채10년액티브,기타,1.0,False,True,7.4
471460.KS,KIWOOM 국고채30년액티브,기타,1.0,False,True,0.5
471760.KS,TIGER AI반도체핵심공정,반도체,1.0,False,True,74.9
471780.KS,TIGER 코리아테크액티브,AI/테크,1.0,False,True,35.5
471990.KS,KODEX AI반도체핵심장비,반도체,1.0,False,True,187.6
472150.KS,TIGER 배당커버드콜액티브,기타,1.0,False,True,732.9
472160.KS,TIGER 미국테크TOP10 INDXX(H),AI/테크,1.0,False,True,18.0
472170.KS,TIGER 미국테크TOP10채권혼합,AI/테크,1.0,False,True,9.1
472720.KS,TRUSTON 주주가치액티브,기타,1.0,False,True,1.0
472830.KS,RISE 미국30년국채커버드콜(합성),채권/금리,1.0,False,True,2.8
472840.KS,IBK 200,기타,1.0,False,True,0.6
472870.KS,RISE 미국30년국채엔화노출(합성 H),채권/금리,1.0,False,True,17.8
472920.KS,HK 종합채권(AA-이상)액티브,채권/금리,1.0,False,True,0.0
473290.KS,KODEX 26-12 회사채(AA-이상)액티브,채권/금리,1.0,False,True,5.4
473330.KS,SOL 미국30년국채커버드콜(합성),채권/금리,1.0,False,True,29.0
473440.KS,ACE 11월만기자동연장회사채AA-이상액티브,채권/금리,1.0,False,True,1.6
473460.KS,KODEX 미국서학개미,기타,1.0,False,True,20.6
473490.KS,KIWOOM 글로벌AI반도체,반도체,1.0,False,True,0.9
473590.KS,ACE 미국주식베스트셀러,기타,1.0,False,True,27.9
473640.KS,HANARO 글로벌금채굴기업,기타,1.0,False,True,9.5
474220.KS,TIGER 미국테크TOP10타겟커버드콜,AI/테크,1.0,False,True,8.4
474390.KS,SOL 국고채30년액티브,기타,1.0,False,True,0.1
474590.KS,WON 반도체밸류체인액티브,반도체,1.0,False,True,37.8
474800.KS,KIWOOM 미국원유에너지기업,원자재/에너지,1.0,False,True,5.3
474920.KS,에셋플러스 차이나일등기업포커스10액티브,기타,1.0,False,True,0.2
475050.KS,ACE KPOP포커스,기타,1.0,False,True,60.0
475070.KS,KoAct 글로벌친환경전력인프라액티브,기타,1.0,False,True,1.3
475080.KS,KODEX 테슬라커버드콜채권혼합액티브,채권/금리,1.0,False,True,9.4
475260.KS,ACE 2월만기자동연장회사채AA-이상액티브,채권/금리,1.0,False,True,0.0
475270.KS,ACE 5월만기자동연장회사채AA-이상액티브,채권/금리,1.0,False,True,0.0
475280.KS,ACE 8월만기자동연장회사채AA-이상액티브,채권/금리,1.0,False,True,0.1
475300.KS,SOL 반도체전공정,반도체,1.0,False,True,355.0
475310.KS,SOL 반도체후공정,반도체,1.0,False,True,41.2
475350.KS,RISE 버크셔포트폴리오TOP10,기타,1.0,False,True,3.6
475380.KS,RISE 글로벌리얼티인컴,기타,1.0,False,True,0.7
475630.KS,TIGER CD1년금리액티브(합성),채권/금리,1.0,False,True,346.5
475720.KS,RISE 200위클리커버드콜,기타,1.0,False,True,68.2
476000.KS,UNICORN 포스트IPO액티브,기타,1.0,False,True,0.9
476030.KS,SOL 미국나스닥100,AI/테크,1.0,False,True,31.4
476070.KS,KODEX 글로벌비만치료제TOP2 Plus,기타,1.0,False,True,0.7
476260.KS,HANARO 반도체핵심공정주도주,반도체,1.0,False,True,39.3
476310.KS,RISE 글로벌비만산업TOP2+,기타,1.0,False,True,0.0
476450.KS,KIWOOM 머니마켓액티브,채권/금리,1.0,False,True,1.4
476550.KS,TIGER 미국30년국채커버드콜액티브(H),채권/금리,1.0,False,True,82.1
476690.KS,TIGER 글로벌비만치료제TOP2Plus,기타,1.0,False,True,2.2
476750.KS,ACE 미국30년국채엔화노출액티브(H),채권/금리,1.0,False,True,5.9
476760.KS,ACE 미국30년국채액티브,채권/금리,1.0,False,True,40.9
476800.KS,KODEX 한국부동산리츠인프라,부동산/리츠,1.0,False,True,16.3
476850.KS,KoAct 배당성장액티브,기타,1.0,False,True,10.7
477050.KS,PLUS 머니마켓액티브,채권/금리,1.0,False,True,6.4
477080.KS,RISE CD금리액티브(합성),채권/금리,1.0,False,True,10.5
477490.KS,에셋플러스 글로벌일등기업포커스10액티브,기타,1.0,False,True,0.0
477730.KS,KODEX 인도타타그룹,국가/신흥,1.0,False,True,0.1
478150.KS,TIME 글로벌우주테크&방산액티브,우주/방산,1.0,False,True,6.6
479080.KS,1Q 머니마켓액티브,채권/금리,1.0,False,True,138.6
479520.KS,RISE KOFR금리액티브(합성),채권/금리,1.0,False,True,1.8
479620.KS,SOL 미국AI반도체칩메이커,반도체,1.0,False,True,17.1
479730.KS,TIGER 인도빌리언컨슈머,국가/신흥,1.0,False,True,0.4
479850.KS,HANARO K-뷰티,기타,1.0,False,True,18.2
480020.KS,ACE 미국빅테크7+데일리타겟커버드콜(합성),AI/테크,1.0,False,True,24.4
480030.KS,ACE 미국500데일리타겟커버드콜(합성),기타,1.0,False,True,11.8
480040.KS,ACE 미국반도체데일리타겟커버드콜(합성),반도체,1.0,False,True,21.3
480260.KS,TIGER 27-04회사채(A+이상)액티브,채권/금리,1.0,False,True,2.4
480310.KS,TIGER 글로벌온디바이스AI,기타,1.0,False,True,1.5
480460.KS,WON 한국부동산TOP3플러스,부동산/리츠,1.0,False,True,0.0
481050.KS,KODEX CD1년금리플러스액티브(합성),채권/금리,1.0,False,True,144.9
481060.KS,KODEX 미국30년국채타겟커버드콜(합성 H),채권/금리,1.0,False,True,47.4
481180.KS,SOL 미국AI소프트웨어,AI/테크,1.0,False,True,23.9
481190.KS,SOL 미국테크TOP10,AI/테크,1.0,False,True,60.8
481340.KS,RISE 미국30년국채액티브,채권/금리,1.0,False,True,1.5
481430.KS,RISE 국고채10년액티브,기타,1.0,False,True,0.7
482030.KS,KoAct 반도체&2차전지핵심소재액티브,반도체,1.0,False,True,1.1
482730.KS,TIGER 미국S&P500타겟데일리커버드콜,지수/광범위,1.0,False,True,40.7
483020.KS,KIWOOM 의료AI,바이오/헬스,1.0,False,True,0.3
483030.KS,KIWOOM 미국블록버스터바이오테크의약품+,바이오/헬스,1.0,False,True,1.6
